price,year,body_type,volume,fuel,gearbox,type,brand,model
13000000,2012,минивэн,2.7,бензин,механика,Б/у,Toyota,Hiace
8000000,2012,седан,2.0,бензин,автомат,Б/у,Toyota,Camry
18150000,2014,внедорожник,4.0,бензин,автомат,Б/у,Toyota,Land Cruiser Prado
4300000,1995,внедорожник,2.7,бензин,Правый руль,Б/у,Toyota,Hilux Surf
6800000,2010,минивэн,3.5,бензин,Правый руль,Б/у,Toyota,Vellfire
5800000,2005,кроссовер,2.4,бензин,автомат,Б/у,Toyota,RAV4
9300000,2011,седан,2.5,бензин,автомат,Б/у,Toyota,Camry
5500000,2002,кроссовер,3.0,бензин,автомат,Б/у,Toyota,Highlander
1300000,1994,седан,2.2,бензин,механика,Б/у,Toyota,Camry
6000000,2015,седан,2.5,бензин,автомат,Б/у,Toyota,Camry
3500000,2003,седан,2.0,бензин,автомат,Б/у,Toyota,Avensis
12290000,2019,кроссовер,2.0,бензин,вариатор,Б/у,Toyota,RAV4
2300000,1999,седан,1.6,бензин,механика,Б/у,Toyota,Avensis
13300000,2004,внедорожник,4.0,бензин,автомат,Б/у,Toyota,Land Cruiser Prado
2700000,1998,минивэн,2.2,дизель,Правый руль,Б/у,Toyota,Estima Emina
4100000,2007,седан,2.0,бензин,автомат,Б/у,Toyota,Avensis
6800000,2005,минивэн,2.4,бензин,автомат,Б/у,Toyota,Alphard
3700000,1998,кроссовер,2.0,бензин,автомат,Б/у,Toyota,RAV4
7800000,2003,минивэн,2.4,газ-бензин,автомат,Б/у,Toyota,Alphard
4500000,1994,внедорожник,3.0,дизель,механика,Б/у,Toyota,Land Cruiser Prado
9500000,2012,кроссовер,2.0,бензин,вариатор,Б/у,Toyota,RAV4
13500000,2020,седан,2.0,бензин,автомат,Б/у,Toyota,Camry
1950000,1997,седан,1.8,бензин,Правый руль,Б/у,Toyota,Camry
10750000,2016,седан,2.5,бензин,автомат,Б/у,Toyota,Camry
3300000,2005,минивэн,2.4,бензин,автомат,Б/у,Toyota,Ipsum
9100000,2017,седан,2.5,бензин,автомат,Б/у,Toyota,Camry
3000000,1997,седан,2.2,бензин,Правый руль,Б/у,Toyota,Camry
15590000,2014,кроссовер,3.5,газ-бензин,автомат,Б/у,Toyota,Highlander Prestige
19000000,2018,кроссовер,3.5,бензин,автомат,Б/у,Toyota,Highlander
3700000,2003,седан,2.4,бензин,механика,Б/у,Toyota,Camry
1900000,1996,внедорожник,4.5,бензин,автомат,Б/у,Toyota,Land Cruiser
10500000,2014,пикап,2.7,бензин,механика,Б/у,Toyota,Hilux
1500000,1998,седан,2.2,бензин,механика,Б/у,Toyota,Camry
15990000,2013,внедорожник,2.7,бензин,автомат,Б/у,Toyota,Land Cruiser Prado
1500000,1992,седан,1.6,бензин,механика,Б/у,Toyota,Carina E
4500000,2012,хэтчбек,1.5,бензин,автомат,Б/у,Toyota,Yaris
2222222,2015,седан,2.5,бензин,автомат,Б/у,Toyota,Camry
3000000,2003,седан,2.4,бензин,Правый руль,Б/у,Toyota,Camry
13500000,2011,кроссовер,3.5,бензин,автомат,Б/у,Toyota,Highlander
15900000,2020,седан,2.5,бензин,автомат,Б/у,Toyota,Camry
13000000,2018,кроссовер,2.7,бензин,автомат,Б/у,Toyota,Highlander
4550000,2004,седан,2.4,бензин,автомат,Б/у,Toyota,Camry
47800000,2021,внедорожник,3.5,бензин,автомат,Б/у,Toyota,Land Cruiser
16000000,2007,внедорожник,4.0,газ-бензин,автомат,Б/у,Toyota,Land Cruiser
5500000,2012,седан,2.5,бензин,автомат,Б/у,Toyota,Camry
4500000,2005,седан,2.4,бензин,автомат,Б/у,Toyota,Camry
16500000,2016,пикап,2.7,газ-бензин,автомат,Б/у,Toyota,Hilux
10400000,2019,седан,1.6,бензин,вариатор,Б/у,Toyota,Corolla
4500000,2000,пикап,4.7,бензин,автомат,Б/у,Toyota,Tundra
24500000,2020,внедорожник,2.7,бензин,автомат,Б/у,Toyota,Land Cruiser Prado
4500000,2008,минивэн,2.4,бензин,Правый руль,Б/у,Toyota,Estima
4100000,2005,хэтчбек,1.6,бензин,автомат,Б/у,Toyota,Corolla
3800000,2007,седан,1.6,бензин,механика,Б/у,Toyota,Corolla
18900000,2023,седан,2.5,бензин,автомат,Б/у,Toyota,Camry
3000000,2006,седан,2.5,бензин,Правый руль,Б/у,Toyota,Mark X
2500000,1997,минивэн,2.0,бензин,Правый руль,Б/у,Toyota,Ipsum
1700000,1994,внедорожник,3.0,дизель,Правый руль,Б/у,Toyota,Hilux Surf
9800000,2007,внедорожник,2.7,бензин,автомат,Б/у,Toyota,Land Cruiser Prado
3400000,2004,хэтчбек,1.3,бензин,Правый руль,Б/у,Toyota,Ist
8800000,2019,седан,1.6,бензин,вариатор,Б/у,Toyota,Corolla
4000000,2004,минивэн,3.0,бензин,Правый руль,Б/у,Toyota,Alphard
6600000,2010,минивэн,3.5,бензин,Правый руль,Б/у,Toyota,Vellfire
5400000,2014,седан,2.5,газ-бензин,автомат,Б/у,Toyota,Camry
2200000,1995,минивэн,2.2,дизель,Правый руль,Б/у,Toyota,Estima Emina
10100000,2018,седан,2.5,бензин,автомат,Б/у,Toyota,Camry
45700000,2021,внедорожник,3.5,бензин,автомат,Б/у,Toyota,Land Cruiser
5000000,2000,минивэн,2.4,бензин,Правый руль,Б/у,Toyota,Estima
15200000,2021,седан,2.5,бензин,автомат,Б/у,Toyota,Camry
13000000,2024,кроссовер,2.0,бензин,вариатор,Б/у,Toyota,Frontlander
16550000,2021,седан,2.5,бензин,автомат,Б/у,Toyota,Camry
2300000,1996,седан,3.0,газ-бензин,Правый руль,Б/у,Toyota,Avalon
16699999,2021,седан,2.5,бензин,автомат,Б/у,Toyota,Camry
23500000,2022,пикап,4.0,бензин,автомат,Б/у,Toyota,Hilux
17500000,2013,внедорожник,4.0,газ-бензин,автомат,Б/у,Toyota,Land Cruiser
3100000,2005,седан,2.4,бензин,автомат,Б/у,Toyota,Camry
700000,1996,лифтбек,1.8,бензин,механика,Б/у,Toyota,Carina E
15800000,2008,внедорожник,4.7,бензин,автомат,Б/у,Toyota,Land Cruiser
4500000,2002,седан,3.0,бензин,автомат,Б/у,Toyota,Camry
5300000,2002,седан,2.4,бензин,автомат,Б/у,Toyota,Camry
6700000,2016,седан,2.5,бензин,автомат,Б/у,Toyota,Camry
3900000,1996,минивэн,2.0,бензин,Правый руль,Б/у,Toyota,Ipsum
10700000,2006,внедорожник,2.7,бензин,автомат,Б/у,Toyota,Land Cruiser Prado
12000000,2016,минивэн,3.5,бензин,автомат,Б/у,Toyota,Sienna
5300000,2008,минивэн,2.4,бензин,Правый руль,Б/у,Toyota,Estima
1900000,1994,кроссовер,2.0,бензин,Правый руль,Б/у,Toyota,RAV4
99999,1999,седан,2.2,бензин,Правый руль,Б/у,Toyota,Camry
4600000,1997,седан,3.0,бензин,Правый руль,Б/у,Toyota,Chaser
14878000,2007,внедорожник,4.5,газ-бензин,механика,Б/у,Toyota,Land Cruiser
2200000,1994,лифтбек,1.6,бензин,механика,Б/у,Toyota,Carina E
5700000,2007,минивэн,2.4,бензин,Правый руль,Б/у,Toyota,Estima
17500000,2018,внедорожник,2.7,бензин,автомат,Б/у,Toyota,Fortuner
3600000,2008,седан,1.5,бензин,автомат,Б/у,Toyota,Yaris
31000000,2019,внедорожник,4.0,бензин,автомат,Б/у,Toyota,Land Cruiser Prado
9300000,2007,внедорожник,4.5,газ-бензин,автомат,Б/у,Toyota,Land Cruiser
11000000,2017,минивэн,3.5,бензин,автомат,Б/у,Toyota,Sienna
6600000,2004,седан,2.4,бензин,автомат,Б/у,Toyota,Camry
1200000,1996,седан,1.8,бензин,Правый руль,Б/у,Toyota,Vista
4100000,2008,седан,2.4,гибрид,вариатор,Б/у,Toyota,Camry
6300000,2013,седан,2.0,бензин,вариатор,Б/у,Toyota,Avensis
8500000,2011,минивэн,3.5,бензин,автомат,Б/у,Toyota,Sienna
6300000,2007,минивэн,3.0,бензин,Правый руль,Б/у,Toyota,Alphard
17500000,2017,внедорожник,4.0,бензин,автомат,Б/у,Toyota,4Runner
7700000,2003,внедорожник,4.0,газ-бензин,автомат,Б/у,Toyota,4Runner
10500000,2007,внедорожник,4.0,бензин,автомат,Б/у,Toyota,FJ Cruiser
9000000,2011,минивэн,3.5,бензин,автомат,Б/у,Toyota,Sienna
5100000,2004,минивэн,2.4,бензин,Правый руль,Б/у,Toyota,Estima
14500000,2008,внедорожник,4.5,бензин,механика,Б/у,Toyota,Land Cruiser
13990000,2011,кроссовер,3.5,бензин,автомат,Б/у,Toyota,Highlander
3655555,2005,седан,3.0,бензин,автомат,Б/у,Toyota,Camry
15790000,2023,седан,2.5,бензин,автомат,Б/у,Toyota,Camry
15000000,2015,внедорожник,2.7,бензин,автомат,Б/у,Toyota,Fortuner
3650000,2003,седан,2.4,бензин,автомат,Б/у,Toyota,Camry
3800000,1998,седан,2.5,бензин,Правый руль,Б/у,Toyota,Windom
18000000,2012,внедорожник,4.5,дизель,автомат,Б/у,Toyota,Land Cruiser
2800000,1998,минивэн,2.0,бензин,механика,Б/у,Toyota,Picnic
4800000,2005,минивэн,3.0,бензин,Правый руль,Б/у,Toyota,Estima
900000,1995,лифтбек,1.6,бензин,механика,Б/у,Toyota,Carina E
3500000,2001,седан,2.0,бензин,Правый руль,Б/у,Toyota,Mark II
10500000,2015,кроссовер,3.5,бензин,автомат,Б/у,Toyota,Highlander
10500000,2004,внедорожник,4.7,бензин,автомат,Б/у,Toyota,Land Cruiser
8000000,2000,внедорожник,4.7,бензин,автомат,Б/у,Toyota,Land Cruiser
2600000,2007,седан,2.4,бензин,автомат,Б/у,Toyota,Camry
1850000,1993,универсал,2.0,бензин,механика,Б/у,Toyota,Carina E
10350000,2020,седан,2.5,бензин,автомат,Б/у,Toyota,Camry
9200000,2015,седан,2.0,бензин,автомат,Б/у,Toyota,Camry
1800000,1995,седан,2.0,бензин,механика,Б/у,Toyota,Carina E
2500000,1993,универсал,2.2,бензин,механика,Б/у,Toyota,Camry
2100000,1995,универсал,1.5,бензин,Правый руль,Б/у,Toyota,Corolla
7600000,2013,седан,2.5,бензин,автомат,Б/у,Toyota,Camry
6500000,2011,пикап,2.5,дизель,механика,Б/у,Toyota,Hilux
16500000,2018,минивэн,3.5,бензин,автомат,новый,Toyota,Sienna
2800000,1997,минивэн,2.4,бензин,Правый руль,Б/у,Toyota,Estima Emina
15000000,2012,внедорожник,3.0,дизель,автомат,Б/у,Toyota,Land Cruiser Prado
14500000,2013,кроссовер,3.5,бензин,автомат,Б/у,Toyota,Highlander
1500000,1995,седан,1.8,бензин,механика,Б/у,Toyota,Carina E
12790000,2018,кроссовер,2.0,бензин,вариатор,Б/у,Toyota,RAV4
7700000,2014,седан,2.5,бензин,автомат,Б/у,Toyota,Camry
2500000,1993,внедорожник,3.0,дизель,Правый руль,Б/у,Toyota,Hilux Surf
5500000,2005,седан,2.4,бензин,механика,Б/у,Toyota,Camry
5350000,2006,минивэн,3.0,бензин,Правый руль,Б/у,Toyota,Alphard
4800000,2006,седан,2.4,бензин,механика,Б/у,Toyota,Camry
1650000,1995,лифтбек,1.6,бензин,механика,Б/у,Toyota,Carina E
18300000,2020,кроссовер,2.5,бензин,автомат,Б/у,Toyota,RAV4
2350000,1997,универсал,2.0,бензин,Правый руль,Б/у,Toyota,Caldina
8800000,2016,седан,2.5,бензин,автомат,Б/у,Toyota,Camry
1000000,1991,седан,2.2,бензин,Правый руль,Б/у,Toyota,Camry
8500000,2016,седан,2.5,гибрид,автомат,Б/у,Toyota,Avalon
7300000,2018,седан,1.6,бензин,механика,Б/у,Toyota,Corolla
3200000,2002,седан,3.0,бензин,автомат,Б/у,Toyota,Camry
1500000,1995,универсал,2.0,бензин,Правый руль,Б/у,Toyota,Caldina
10500000,2014,седан,2.5,газ-бензин,автомат,Б/у,Toyota,Camry
3000000,1998,седан,2.2,бензин,автомат,Б/у,Toyota,Camry
27000000,2014,внедорожник,4.6,бензин,автомат,Б/у,Toyota,Land Cruiser
9200000,2020,седан,2.5,бензин,автомат,Б/у,Toyota,Camry
2000000,1993,седан,2.0,бензин,Правый руль,Б/у,Toyota,Chaser
8500000,2012,кроссовер,2.0,бензин,вариатор,Б/у,Toyota,RAV4
9500000,2016,минивэн,3.5,газ-бензин,автомат,Б/у,Toyota,Sienna
17000000,2014,внедорожник,3.0,дизель,автомат,Б/у,Toyota,Land Cruiser Prado
2650000,1997,минивэн,1.5,бензин,Правый руль,Б/у,Toyota,Raum
1200000,1996,седан,1.6,бензин,Правый руль,Б/у,Toyota,Sprinter
5500000,2018,седан,2.5,бензин,автомат,Б/у,Toyota,Camry
5900000,2002,седан,3.0,бензин,автомат,Б/у,Toyota,Camry
8300000,2012,кроссовер,2.0,бензин,вариатор,Б/у,Toyota,RAV4
10500000,2017,седан,2.0,бензин,автомат,Б/у,Toyota,Camry
9400000,2015,минивэн,3.5,газ-бензин,автомат,Б/у,Toyota,Sienna
2700000,1997,внедорожник,2.7,бензин,Правый руль,Б/у,Toyota,Hilux Surf
6800000,2008,кроссовер,2.0,бензин,автомат,Б/у,Toyota,RAV4
9200000,2012,седан,2.5,бензин,автомат,Б/у,Toyota,Camry
28790000,2021,кроссовер,3.5,бензин,автомат,Б/у,Toyota,Highlander
22350000,2021,кроссовер,3.5,бензин,автомат,Б/у,Toyota,Highlander
19900000,2013,внедорожник,4.0,бензин,автомат,Б/у,Toyota,Land Cruiser Prado
5450000,2006,седан,2.4,бензин,автомат,Б/у,Toyota,Camry
12000000,2013,пикап,2.7,бензин,автомат,Б/у,Toyota,Hilux
